0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.064
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.432
0.432
0.432
0.432
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.074
0.074
0.074
0.074
0.074
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.188
0.188
0.188
0.188
0.432
0.432
0.432
0.432
0.432
0.432
0.432
0.432
0.432
0.432
0.432
0.432
0.432
0.432
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.318
0.432
0.432
0.432
0.432
0.432
0.432
0.432
0.432
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.188
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.074
0.072
0.072
0.172
0.172
0.172
0.172
0.172
0.232
0.232
0.232
0.232
0.232
0.232
0.232
0.367
0.367
0.367
0.367
0.367
0.367
0.367
0.481
0.346
0.346
0.346
0.346
0.346
0.366
0.366
0.366
0.366
0.366
0.416
0.416
0.416
0.416
0.536
0.536
0.536
0.422
0.422
0.422
0.666
0.606
0.606
0.606
0.606
0.606
0.606
0.606
0.741
0.741
0.741
0.841
0.606
0.741
0.741
0.872
0.852
0.942
0.942
0.902
0.767
0.707
0.463
0.563
0.463
0.463
0.463
0.463
0.463
0.463
0.583
0.563
0.503
0.503
0.503
0.503
0.503
0.403
0.403
0.403
0.403
0.343
0.343
0.343
0.343
0.457
0.457
0.367
0.367
0.427
0.427
0.427
0.427
0.427
0.427
0.447
0.507
0.487
0.487
0.427
0.427
0.527
0.527
0.525
0.525
0.513
0.513
2.845
2.845
2.845
0.573
0.573
0.573
0.573
0.573
0.573
0.573
0.573
0.573
0.513
0.513
0.513
0.513
0.513
0.513
0.453
0.453
0.453
0.453
0.697
0.697
0.697
0.697
0.757
0.697
0.697
0.757
0.757
0.697
0.697
0.797
0.857
0.857
0.857
0.757
0.757
0.757
0.757
0.757
0.757
0.757
0.513
0.588
0.702
0.702
0.702
0.702
0.702
0.702
0.702
0.642
0.642
0.702
0.702
0.702
0.702
0.702
0.702
0.702
0.702
0.702
0.648
0.648
0.588
0.588
0.678
0.778
0.748
0.688
0.688
0.688
0.823
0.723
0.723
0.723
0.723
0.723
0.783
0.843
0.783
0.783
0.743
0.743
0.743
0.872
0.872
0.884
0.924
0.912
0.872
0.872
0.872
0.872
1.116
1.116
1.116
1.153
1.153
1.153
1.153
1.153
1.153
1.153
1.153
1.153
1.153
1.153
1.267
1.267
1.267
1.217
1.217
1.217
1.217
1.088
0.844
0.844
0.844
0.844
0.709
0.709
0.709
0.709
0.709
0.709
0.535
0.535
0.535
0.535
0.535
0.535
0.535
0.535
0.535
0.535
0.535
0.535
0.535
0.475
0.475
0.34
0.34
0.4
0.4
0.4
0.4
0.45
0.45
0.51
0.51
0.56
0.56
0.46
0.46
0.36
0.36
0.36
0.36
0.36
0.36
